County,Abs_PM,Length,Latitude,Longitude
Millard,193.16,0.04,39.32,-112.09
Millard,193.19,0.12,39.32,-112.09
Millard,193.20,0.04,39.32,-112.08
Millard,193.24,0.04,39.32,-112.08
Millard,193.28,0.06,39.32,-112.08
Millard,193.31,0.10,39.32,-112.08
Millard,193.34,0.08,39.32,-112.08
Millard,193.41,0.10,39.32,-112.08
Millard,193.42,0.06,39.32,-112.08
Millard,193.48,0.04,39.32,-112.08
Millard,193.51,0.12,39.32,-112.08
Millard,193.52,0.06,39.32,-112.08
Millard,193.58,0.06,39.32,-112.08
Millard,193.64,0.04,39.32,-112.08
Millard,193.64,0.06,39.32,-112.08
Millard,193.68,0.04,39.32,-112.08
Millard,193.70,0.04,39.32,-112.08
Millard,193.72,0.06,39.32,-112.08
Millard,193.74,0.04,39.32,-112.08
Millard,193.78,0.06,39.33,-112.08
Millard,193.78,0.04,39.32,-112.08
Millard,193.82,0.08,39.33,-112.08
Millard,193.84,0.10,39.33,-112.08
Millard,193.91,0.08,39.33,-112.08
Millard,193.94,0.10,39.33,-112.08
Millard,193.99,0.06,39.33,-112.08
Millard,194.04,0.04,39.33,-112.08
Millard,194.05,0.05,39.33,-112.08
Millard,194.08,0.01,39.33,-112.08
Juab,194.09,0.06,39.33,-112.08
Millard,194.10,0.02,39.33,-112.08
Millard,194.11,0.01,39.33,-112.08
Millard,194.12,0.01,39.33,-112.08
Millard,194.12,0.03,39.33,-112.08
Juab,194.15,0.08,39.33,-112.08
Juab,194.15,0.07,39.33,-112.08
Juab,194.22,0.09,39.33,-112.08
Juab,194.23,0.08,39.33,-112.08
Juab,194.31,0.12,39.33,-112.08
Juab,194.31,0.06,39.33,-112.08
Juab,194.37,0.06,39.33,-112.08
Juab,194.43,0.04,39.33,-112.08
Juab,194.43,0.06,39.33,-112.08
Juab,194.47,0.02,39.34,-112.08
Juab,194.49,0.01,39.34,-112.08
Juab,194.49,0.04,39.33,-112.08
Juab,194.49,0.11,39.34,-112.08
Juab,194.52,0.04,39.34,-112.08
Juab,194.57,0.06,39.34,-112.08
Juab,194.61,0.06,39.34,-112.08
Juab,194.63,0.12,39.34,-112.08
Juab,194.67,0.04,39.34,-112.08
Juab,194.71,0.06,39.34,-112.08
Juab,194.74,0.02,39.34,-112.08
Juab,194.76,0.04,39.34,-112.08
Juab,194.77,0.06,39.34,-112.08
Juab,194.80,0.04,39.34,-112.08
Juab,194.83,0.08,39.34,-112.08
Juab,194.84,0.04,39.34,-112.08
Juab,194.88,0.06,39.34,-112.08
Juab,194.91,0.08,39.34,-112.08
Juab,194.94,0.04,39.34,-112.08
Juab,194.98,0.04,39.34,-112.08
Juab,194.99,0.06,39.34,-112.08
Juab,195.02,0.04,39.34,-112.08
Juab,195.05,0.06,39.34,-112.08
Juab,195.06,0.04,39.34,-112.08
Juab,195.10,0.05,39.34,-112.08
Juab,195.11,0.06,39.34,-112.08
Juab,195.15,0.05,39.34,-112.08
Juab,195.17,0.04,39.35,-112.08
Juab,195.20,0.04,39.35,-112.08
Juab,195.21,0.04,39.35,-112.08
Juab,195.24,0.04,39.35,-112.08
Juab,195.25,0.08,39.35,-112.08
Juab,195.28,0.04,39.35,-112.08
Juab,195.32,0.04,39.35,-112.08
Juab,195.33,0.06,39.35,-112.08
Juab,195.36,0.04,39.35,-112.08
Juab,195.39,0.08,39.35,-112.08
Juab,195.40,0.04,39.35,-112.08
Juab,195.45,0.04,39.35,-112.08
Juab,195.47,0.06,39.35,-112.08
Juab,195.49,0.04,39.35,-112.08
Juab,195.53,0.10,39.35,-112.08
Juab,195.53,0.04,39.35,-112.08
Juab,195.57,0.04,39.35,-112.08
Juab,195.61,0.04,39.35,-112.08
Juab,195.63,0.08,39.35,-112.08
Juab,195.65,0.04,39.35,-112.08
Juab,195.69,0.04,39.35,-112.08
Juab,195.71,0.08,39.35,-112.08
Juab,195.74,0.04,39.35,-112.08
Juab,195.78,0.04,39.35,-112.08
Juab,195.79,0.08,39.35,-112.08
Juab,195.82,0.04,39.35,-112.08
Juab,195.86,0.04,39.35,-112.08
Juab,195.87,0.10,39.36,-112.08
Juab,195.91,0.05,39.36,-112.08
Juab,195.95,0.05,39.36,-112.08
Juab,195.97,0.12,39.36,-112.08
Juab,196.00,0.02,39.36,-112.08
Juab,196.02,0.05,39.36,-112.08
Juab,196.07,0.05,39.36,-112.08
Juab,196.09,0.10,39.36,-112.08
Juab,196.11,0.05,39.36,-112.08
Juab,196.16,0.05,39.36,-112.08
Juab,196.19,0.14,39.36,-112.08
Juab,196.21,0.05,39.36,-112.08
Juab,196.25,0.05,39.36,-112.08
Juab,196.30,0.05,39.36,-112.08
Juab,196.33,0.12,39.36,-112.08
Juab,196.34,0.05,39.36,-112.08
Juab,196.39,0.05,39.36,-112.08
Juab,196.43,0.05,39.36,-112.08
Juab,196.45,0.14,39.36,-112.08
Juab,196.48,0.05,39.36,-112.08
Juab,196.52,0.04,39.36,-112.08
Juab,196.57,0.07,39.37,-112.08
Juab,196.59,0.08,39.37,-112.08
Juab,196.64,0.05,39.37,-112.08
Juab,196.67,0.14,39.37,-112.08
Juab,196.68,0.05,39.37,-112.08
Juab,196.73,0.04,39.37,-112.08
Juab,196.77,0.04,39.37,-112.08
Juab,196.81,0.12,39.37,-112.08
Juab,196.82,0.04,39.37,-112.08
Juab,196.86,0.07,39.37,-112.08
Juab,196.93,0.04,39.37,-112.08
Juab,196.93,0.14,39.37,-112.08
Juab,196.97,0.04,39.37,-112.08
Juab,197.01,0.04,39.37,-112.08
Juab,197.06,0.04,39.37,-112.08
Juab,197.08,0.12,39.37,-112.08
Juab,197.10,0.06,39.37,-112.08
Juab,197.16,0.04,39.37,-112.08
Juab,197.20,0.06,39.37,-112.08
Juab,197.21,0.04,39.37,-112.08
Juab,197.25,0.07,39.37,-112.08
Juab,197.26,0.08,39.38,-112.08
Juab,197.31,0.04,39.38,-112.08
Juab,197.34,0.04,39.38,-112.08
Juab,197.36,0.06,39.38,-112.08
Juab,197.38,0.04,39.38,-112.08
Juab,197.42,0.03,39.38,-112.08
Juab,197.42,0.01,39.38,-112.08
Juab,197.43,0.08,39.38,-112.08
Juab,197.45,0.03,39.38,-112.08
Juab,197.48,0.06,39.38,-112.08
Juab,197.50,0.06,39.38,-112.08
Juab,197.54,0.06,39.38,-112.08
Juab,197.56,0.06,39.38,-112.08
Juab,197.60,0.05,39.38,-112.08
Juab,197.62,0.04,39.38,-112.08
Juab,197.65,0.04,39.38,-112.08
Juab,197.66,0.04,39.38,-112.08
Juab,197.69,0.06,39.38,-112.08
Juab,197.70,0.06,39.38,-112.08
Juab,197.75,0.06,39.38,-112.08
Juab,197.76,0.06,39.38,-112.08
Juab,197.81,0.06,39.38,-112.08
Juab,197.82,0.04,39.38,-112.08
Juab,197.86,0.08,39.38,-112.08
Juab,197.87,0.06,39.38,-112.08
Juab,197.94,0.04,39.38,-112.07
Juab,197.94,0.06,39.38,-112.07
Juab,197.98,0.06,39.38,-112.07
Juab,198.00,0.06,39.39,-112.07
Juab,198.04,0.11,39.39,-112.07
Juab,198.06,0.06,39.39,-112.07
Juab,198.12,0.08,39.39,-112.07
Juab,198.14,0.06,39.39,-112.07
Juab,198.20,0.12,39.39,-112.07
Juab,198.21,0.04,39.39,-112.07
Juab,198.25,0.06,39.39,-112.07
Juab,198.31,0.04,39.39,-112.07
Juab,198.32,0.06,39.39,-112.07
Juab,198.35,0.04,39.39,-112.07
Juab,198.38,0.08,39.39,-112.07
Juab,198.39,0.04,39.39,-112.07
Juab,198.43,0.05,39.39,-112.07
Juab,198.46,0.06,39.39,-112.07
Juab,198.48,0.06,39.39,-112.07
Juab,198.52,0.10,39.39,-112.07
Juab,198.54,0.04,39.39,-112.07
Juab,198.58,0.07,39.39,-112.07
Juab,198.62,0.10,39.39,-112.07
Juab,198.66,0.10,39.39,-112.07
Juab,198.73,0.08,39.39,-112.07
Juab,198.76,0.08,39.39,-112.07
Juab,198.81,0.10,39.39,-112.07
Juab,198.84,0.08,39.39,-112.06
Juab,198.91,0.06,39.40,-112.06
Juab,198.92,0.08,39.40,-112.06
Juab,198.97,0.06,39.40,-112.06
Juab,199.00,0.09,39.40,-112.06
Juab,199.03,0.06,39.40,-112.06
Juab,199.09,0.06,39.40,-112.06
Juab,199.09,0.04,39.40,-112.06
Juab,199.13,0.04,39.40,-112.06
Juab,199.15,0.04,39.40,-112.06
Juab,199.17,0.01,39.40,-112.06
Juab,199.18,0.03,39.40,-112.06
Juab,199.19,0.00,39.40,-112.06
Juab,199.19,0.06,39.40,-112.06
Juab,199.21,0.04,39.40,-112.06
Juab,199.25,0.06,39.40,-112.06
Juab,199.25,0.04,39.40,-112.06
Juab,199.29,0.06,39.40,-112.06
Juab,199.31,0.06,39.40,-112.06
Juab,199.35,0.04,39.40,-112.06
Juab,199.37,0.06,39.40,-112.06
Juab,199.39,0.04,39.40,-112.06
Juab,199.43,0.04,39.40,-112.06
Juab,199.44,0.06,39.40,-112.06
Juab,199.47,0.06,39.40,-112.06
Juab,199.50,0.10,39.40,-112.06
Juab,199.53,0.02,39.40,-112.06
Juab,199.55,0.04,39.40,-112.06
Juab,199.59,0.06,39.40,-112.06
Juab,199.60,0.07,39.40,-112.06
Juab,199.65,0.06,39.40,-112.06
Juab,199.67,0.03,39.40,-112.06
Juab,199.70,0.04,39.40,-112.06
Juab,199.71,0.06,39.41,-112.06
Juab,199.74,0.03,39.41,-112.05
Juab,199.77,0.06,39.41,-112.05
Juab,199.78,0.03,39.41,-112.05
Juab,199.81,0.06,39.41,-112.05
Juab,199.83,0.04,39.41,-112.05
Juab,199.87,0.06,39.41,-112.05
Juab,199.87,0.04,39.41,-112.05
Juab,199.91,0.04,39.41,-112.05
Juab,199.93,0.06,39.41,-112.05
Juab,199.95,0.04,39.41,-112.05
Juab,199.99,0.06,39.41,-112.05
Juab,200.00,0.06,39.41,-112.05
Juab,200.05,0.08,39.41,-112.05
Juab,200.06,0.06,39.41,-112.05
Juab,200.12,0.06,39.41,-112.05
Juab,200.13,0.08,39.41,-112.05
Juab,200.18,0.06,39.41,-112.05
Juab,200.22,0.08,39.41,-112.05
Juab,200.24,0.06,39.41,-112.05
Juab,200.30,0.10,39.41,-112.05
Juab,200.30,0.06,39.41,-112.05
Juab,200.36,0.06,39.41,-112.05
Juab,200.40,0.08,39.41,-112.05
Juab,200.42,0.04,39.41,-112.05
Juab,200.46,0.04,39.41,-112.05
Juab,200.48,0.10,39.42,-112.05
Juab,200.50,0.04,39.41,-112.05
Juab,200.54,0.04,39.42,-112.05
Juab,200.58,0.04,39.42,-112.05
Juab,200.58,0.09,39.42,-112.05
Juab,200.62,0.04,39.42,-112.05
Juab,200.65,0.04,39.42,-112.05
Juab,200.67,0.06,39.42,-112.05
Juab,200.69,0.04,39.42,-112.05
Juab,200.73,0.06,39.42,-112.05
Juab,200.73,0.04,39.42,-112.05
Juab,200.77,0.04,39.42,-112.05
Juab,200.78,0.06,39.42,-112.05
Juab,200.81,0.08,39.42,-112.05
Juab,200.84,0.06,39.42,-112.05
Juab,200.89,0.06,39.42,-112.05
Juab,200.90,0.06,39.42,-112.05
Juab,200.95,0.06,39.42,-112.05
Juab,200.95,0.07,39.42,-112.05
Juab,201.01,0.06,39.42,-112.04
Juab,201.03,0.06,39.42,-112.04
Juab,201.07,0.06,39.42,-112.04
Juab,201.08,0.04,39.42,-112.04
Juab,201.12,0.06,39.42,-112.04
Juab,201.13,0.06,39.42,-112.04
Juab,201.18,0.06,39.42,-112.04
Juab,201.19,0.06,39.42,-112.04
Juab,201.23,0.08,39.43,-112.04
Juab,201.25,0.06,39.42,-112.04
Juab,201.31,0.08,39.43,-112.04
Juab,201.31,0.06,39.43,-112.04
Juab,201.36,0.07,39.43,-112.04
Juab,201.38,0.06,39.43,-112.04
Juab,201.43,0.04,39.43,-112.04
Juab,201.44,0.04,39.43,-112.04
Juab,201.47,0.06,39.43,-112.04
Juab,201.49,0.01,39.43,-112.04
Juab,201.49,0.05,39.43,-112.04
Juab,201.53,0.03,39.43,-112.04
Juab,201.54,0.05,39.43,-112.04
Juab,201.56,0.05,39.43,-112.04
Juab,201.59,0.03,39.43,-112.04
Juab,201.61,0.05,39.43,-112.04
Juab,201.62,0.03,39.43,-112.04
Juab,201.66,0.02,39.43,-112.04
Juab,201.66,0.05,39.43,-112.04
Juab,201.67,0.02,39.43,-112.04
Juab,201.69,0.03,39.43,-112.04
Juab,201.71,0.07,39.43,-112.04
Juab,201.72,0.09,39.43,-112.04
Juab,201.78,0.13,39.43,-112.04
Juab,201.81,0.08,39.43,-112.04
Juab,201.89,0.08,39.43,-112.04
Juab,201.91,0.09,39.43,-112.04
Juab,201.98,0.08,39.43,-112.04
Juab,202.00,0.09,39.43,-112.04
Juab,202.06,0.06,39.43,-112.03
Juab,202.09,0.08,39.44,-112.03
Juab,202.12,0.06,39.44,-112.03
Juab,202.16,0.06,39.44,-112.03
Juab,202.18,0.07,39.44,-112.03
Juab,202.22,0.07,39.44,-112.03
Juab,202.24,0.08,39.44,-112.03
Juab,202.29,0.31,39.44,-112.03
Juab,202.32,0.08,39.44,-112.03
Juab,202.41,0.06,39.44,-112.03
Juab,202.47,0.15,39.44,-112.03
Juab,202.60,0.03,39.44,-112.03
Juab,202.61,0.05,39.44,-112.03
Juab,202.63,0.02,39.44,-112.03
Juab,202.65,0.09,39.44,-112.03
Juab,202.66,0.03,39.44,-112.03
Juab,202.69,0.07,39.44,-112.03
Juab,202.73,0.03,39.44,-112.03
Juab,202.76,0.07,39.44,-112.03
Juab,202.77,0.03,39.44,-112.03
Juab,202.80,0.03,39.44,-112.03
Juab,202.82,0.04,39.44,-112.02
Juab,202.83,0.09,39.44,-112.02
Juab,202.86,0.04,39.44,-112.02
Juab,202.90,0.04,39.44,-112.02
Juab,202.92,0.07,39.44,-112.02
Juab,202.94,0.04,39.44,-112.02
Juab,202.98,0.05,39.44,-112.02
Juab,202.99,0.07,39.44,-112.02
Juab,203.02,0.04,39.45,-112.02
Juab,203.06,0.11,39.45,-112.02
Juab,203.06,0.03,39.45,-112.02
Juab,203.09,0.04,39.45,-112.02
Juab,203.13,0.04,39.45,-112.02
Juab,203.17,0.04,39.45,-112.02
Juab,203.17,0.07,39.45,-112.02
Juab,203.21,0.06,39.45,-112.02
Juab,203.24,0.11,39.45,-112.02
Juab,203.27,0.06,39.45,-112.02
Juab,203.33,0.08,39.45,-112.02
Juab,203.35,0.07,39.45,-112.02
Juab,203.41,0.04,39.45,-112.02
Juab,203.42,0.09,39.45,-112.02
Juab,203.45,0.04,39.45,-112.02
Juab,203.48,0.06,39.45,-112.02
Juab,203.51,0.07,39.45,-112.02
Juab,203.54,0.06,39.45,-112.02
Juab,203.58,0.07,39.45,-112.02
Juab,203.60,0.06,39.45,-112.02
Juab,203.65,0.07,39.45,-112.01
Juab,203.66,0.04,39.45,-112.01
Juab,203.70,0.05,39.45,-112.01
Juab,203.72,0.05,39.45,-112.01
Juab,203.76,0.04,39.45,-112.01
Juab,203.78,0.07,39.45,-112.01
Juab,203.79,0.06,39.45,-112.01
Juab,203.85,0.11,39.45,-112.01
Juab,203.85,0.06,39.45,-112.01
Juab,203.91,0.04,39.45,-112.01
Juab,203.95,0.08,39.46,-112.01
Juab,203.95,0.07,39.46,-112.01
Juab,204.02,0.07,39.46,-112.01
Juab,204.02,0.06,39.46,-112.01
Juab,204.08,0.08,39.46,-112.01
Juab,204.09,0.09,39.46,-112.01
Juab,204.16,0.07,39.46,-112.01
Juab,204.18,0.07,39.46,-112.01
Juab,204.22,0.05,39.46,-112.01
Juab,204.24,0.08,39.46,-112.01
Juab,204.27,0.04,39.46,-112.01
Juab,204.30,0.06,39.46,-112.01
Juab,204.33,0.12,39.46,-112.01
Juab,204.36,0.04,39.46,-112.01
Juab,204.40,0.04,39.46,-112.01
Juab,204.43,0.04,39.46,-112.00
Juab,204.44,0.09,39.46,-112.00
Juab,204.47,0.06,39.46,-112.00
Juab,204.53,0.10,39.46,-112.00
Juab,204.53,0.07,39.46,-112.00
Juab,204.60,0.09,39.46,-112.00
Juab,204.62,0.04,39.46,-112.00
Juab,204.66,0.06,39.46,-112.00
Juab,204.68,0.07,39.46,-112.00
Juab,204.72,0.04,39.46,-112.00
Juab,204.75,0.07,39.46,-112.00
Juab,204.76,0.04,39.46,-112.00
Juab,204.80,0.06,39.46,-112.00
Juab,204.82,0.05,39.46,-112.00
Juab,204.86,0.04,39.47,-112.00
Juab,204.88,0.06,39.47,-112.00
Juab,204.90,0.04,39.47,-112.00
Juab,204.93,0.09,39.47,-112.00
Juab,204.94,0.05,39.47,-112.00
Juab,204.99,0.04,39.47,-112.00
Juab,205.02,0.02,39.47,-112.00
Juab,205.03,0.01,39.47,-112.00
Juab,205.04,0.04,39.47,-112.00
Juab,205.04,0.04,39.47,-112.00
Juab,205.08,0.06,39.47,-112.00
Juab,205.08,0.04,39.47,-112.00
Juab,205.12,0.06,39.47,-112.00
Juab,205.14,0.04,39.47,-112.00
Juab,205.18,0.04,39.47,-112.00
Juab,205.18,0.03,39.47,-112.00
Juab,205.20,0.03,39.47,-112.00
Juab,205.21,0.06,39.47,-111.99
Juab,205.23,0.04,39.47,-111.99
Juab,205.27,0.06,39.47,-111.99
Juab,205.27,0.04,39.47,-111.99
Juab,205.31,0.04,39.47,-111.99
Juab,205.33,0.06,39.47,-111.99
Juab,205.35,0.04,39.47,-111.99
Juab,205.39,0.08,39.47,-111.99
Juab,205.39,0.04,39.47,-111.99
Juab,205.43,0.06,39.47,-111.99
Juab,205.47,0.04,39.47,-111.99
Juab,205.48,0.06,39.47,-111.99
Juab,205.51,0.06,39.47,-111.99
Juab,205.54,0.04,39.47,-111.99
Juab,205.56,0.04,39.47,-111.99
Juab,205.57,0.05,39.47,-111.99
Juab,205.60,0.06,39.47,-111.99
Juab,205.63,0.04,39.47,-111.99
Juab,205.66,0.04,39.47,-111.99
Juab,205.66,0.06,39.47,-111.99
Juab,205.70,0.04,39.47,-111.99
Juab,205.72,0.02,39.47,-111.99
Juab,205.73,0.02,39.47,-111.99
Juab,205.74,0.02,39.47,-111.99
Juab,205.75,0.02,39.47,-111.99
Juab,205.77,0.07,39.48,-111.99
Juab,205.77,0.06,39.47,-111.99
Juab,205.83,0.08,39.48,-111.99
Juab,205.84,0.04,39.48,-111.99
Juab,205.87,0.04,39.48,-111.99
Juab,205.90,0.06,39.48,-111.99
Juab,205.91,0.05,39.48,-111.99
Juab,205.96,0.08,39.48,-111.99
Juab,205.96,0.04,39.48,-111.99
Juab,206.00,0.09,39.48,-111.99
Juab,206.03,0.06,39.48,-111.98
Juab,206.09,0.06,39.48,-111.98
Juab,206.09,0.06,39.48,-111.98
Juab,206.14,0.06,39.48,-111.98
Juab,206.15,0.05,39.48,-111.98
Juab,206.20,0.02,39.48,-111.98
Juab,206.20,0.35,39.48,-111.98
Juab,206.22,0.31,39.48,-111.98
Juab,206.53,0.32,39.48,-111.98
Juab,206.54,0.18,39.48,-111.98
Juab,206.72,0.15,39.49,-111.98
Juab,206.85,0.04,39.49,-111.98
Juab,206.86,0.03,39.49,-111.97
Juab,206.89,0.03,39.49,-111.97
Juab,206.90,0.01,39.49,-111.97
Juab,206.90,0.04,39.49,-111.97
Juab,206.93,0.02,39.49,-111.97
Juab,206.94,0.05,39.49,-111.97
Juab,206.95,0.01,39.49,-111.97
Juab,206.96,0.03,39.49,-111.97
Juab,206.99,0.05,39.49,-111.97
Juab,206.99,0.09,39.49,-111.97
Juab,207.04,0.05,39.49,-111.97
Juab,207.08,0.04,39.49,-111.97
Juab,207.08,0.10,39.49,-111.97
Juab,207.13,0.16,39.49,-111.97
Juab,207.18,0.12,39.49,-111.97
Juab,207.29,0.07,39.49,-111.97
Juab,207.30,0.04,39.49,-111.97
Juab,207.34,0.08,39.49,-111.97
Juab,207.35,0.01,39.49,-111.97
Juab,207.36,0.05,39.49,-111.97
Juab,207.41,0.07,39.49,-111.97
Juab,207.43,0.10,39.49,-111.97
Juab,207.48,0.09,39.49,-111.97
Juab,207.53,0.15,39.50,-111.97
Juab,207.57,0.08,39.50,-111.97
Juab,207.65,0.10,39.50,-111.97
Juab,207.67,0.12,39.50,-111.97
Juab,207.74,0.06,39.50,-111.97
Juab,207.80,0.14,39.50,-111.97
Juab,207.80,0.10,39.50,-111.97
Juab,207.90,0.08,39.50,-111.97
Juab,207.94,0.05,39.50,-111.97
Juab,207.98,0.03,39.50,-111.97
Juab,207.98,0.05,39.50,-111.97
Juab,208.01,0.05,39.50,-111.97
Juab,208.03,0.15,39.50,-111.97
Juab,208.05,0.23,39.50,-111.97
Juab,208.18,0.07,39.50,-111.96
Juab,208.26,0.08,39.51,-111.96
Juab,208.28,0.09,39.51,-111.96
Juab,208.33,0.07,39.51,-111.96
Juab,208.37,0.08,39.51,-111.96
Juab,208.41,0.06,39.51,-111.96
Juab,208.45,0.11,39.51,-111.96
Juab,208.46,0.07,39.51,-111.96
Juab,208.54,0.11,39.51,-111.96
Juab,208.56,0.11,39.51,-111.96
Juab,208.65,0.09,39.51,-111.96
Juab,208.67,0.07,39.51,-111.96
Juab,208.74,0.10,39.51,-111.96
Juab,208.75,0.07,39.51,-111.96
Juab,208.82,0.15,39.51,-111.96
Juab,208.84,0.06,39.51,-111.96
Juab,208.89,0.09,39.51,-111.96
Juab,208.97,0.19,39.52,-111.96
Juab,208.99,0.10,39.52,-111.96
Juab,209.08,0.08,39.52,-111.96
Juab,209.16,0.15,39.52,-111.96
Juab,209.16,0.10,39.52,-111.96
Juab,209.26,0.10,39.52,-111.96
Juab,209.31,0.08,39.52,-111.96
Juab,209.35,0.10,39.52,-111.96
Juab,209.39,0.13,39.52,-111.96
Juab,209.45,0.14,39.52,-111.96
Juab,209.52,0.15,39.52,-111.96
Juab,209.58,0.11,39.52,-111.96
Juab,209.66,0.15,39.52,-111.96
Juab,209.70,0.09,39.53,-111.96
Juab,209.79,0.13,39.53,-111.96
Juab,209.81,0.09,39.53,-111.96
Juab,209.90,0.13,39.53,-111.96
Juab,209.92,0.15,39.53,-111.96
Juab,210.04,0.06,39.53,-111.96
Juab,210.08,0.06,39.53,-111.96
Juab,210.09,0.06,39.53,-111.96
Juab,210.13,0.13,39.53,-111.96
Juab,210.15,0.07,39.53,-111.96
Juab,210.22,0.09,39.53,-111.95
Juab,210.26,0.11,39.53,-111.96
Juab,210.31,0.22,39.53,-111.95
Juab,210.38,0.10,39.54,-111.95
Juab,210.47,0.08,39.54,-111.95
Juab,210.53,0.14,39.54,-111.95
Juab,210.55,0.08,39.54,-111.95
Juab,210.63,0.06,39.54,-111.95
Juab,210.67,0.11,39.54,-111.95
Juab,210.69,0.08,39.54,-111.95
Juab,210.77,0.11,39.54,-111.95
Juab,210.78,0.13,39.54,-111.95
Juab,210.88,0.18,39.54,-111.95
Juab,210.91,0.17,39.54,-111.95
Juab,211.06,0.08,39.55,-111.95
Juab,211.08,0.09,39.54,-111.95
Juab,211.14,0.00,39.55,-111.95
Juab,211.14,0.08,39.55,-111.95
Juab,211.16,0.04,39.55,-111.95
Juab,211.20,0.07,39.55,-111.95
Juab,211.22,0.04,39.55,-111.95
Juab,211.26,0.12,39.55,-111.95
Juab,211.27,0.06,39.55,-111.95
Juab,211.33,0.06,39.55,-111.95
Juab,211.38,0.06,39.55,-111.95
Juab,211.39,0.04,39.55,-111.95
Juab,211.43,0.05,39.55,-111.95
Juab,211.45,0.11,39.55,-111.95
Juab,211.47,0.05,39.55,-111.95
Juab,211.52,0.06,39.55,-111.95
Juab,211.55,0.15,39.55,-111.95
Juab,211.57,0.06,39.55,-111.95
Juab,211.63,0.06,39.55,-111.95
Juab,211.69,0.04,39.55,-111.95
Juab,211.70,0.15,39.55,-111.95
Juab,211.72,0.06,39.55,-111.95
Juab,211.78,0.08,39.55,-111.95
Juab,211.85,0.02,39.56,-111.95
Juab,211.86,0.03,39.56,-111.95
Juab,211.87,0.06,39.56,-111.95
Juab,211.89,0.12,39.56,-111.95
Juab,211.93,0.06,39.56,-111.95
Juab,211.99,0.08,39.56,-111.95
Juab,212.00,0.09,39.56,-111.95
Juab,212.07,0.16,39.56,-111.95
Juab,212.09,0.11,39.56,-111.95
Juab,212.21,0.09,39.56,-111.94
Juab,212.23,0.18,39.56,-111.94
Juab,212.30,0.08,39.56,-111.94
Juab,212.37,0.10,39.56,-111.94
Juab,212.41,0.26,39.56,-111.94
Juab,212.47,0.07,39.56,-111.94
Juab,212.54,0.06,39.56,-111.94
Juab,212.60,0.08,39.56,-111.94
Juab,212.67,0.12,39.57,-111.94
Juab,212.69,0.08,39.57,-111.94
Juab,212.77,0.05,39.57,-111.94
Juab,212.79,0.05,39.57,-111.94
Juab,212.82,0.04,39.57,-111.94
Juab,212.84,0.07,39.57,-111.94
Juab,212.86,0.08,39.57,-111.94
Juab,212.91,0.01,39.57,-111.94
Juab,212.92,0.05,39.57,-111.94
Juab,212.94,0.00,39.57,-111.94
Juab,212.94,0.05,39.57,-111.94
Juab,212.97,0.08,39.57,-111.94
Juab,212.99,0.09,39.57,-111.94
Juab,213.05,0.06,39.57,-111.94
Juab,213.09,0.03,39.57,-111.94
Juab,213.12,0.05,39.57,-111.94
Juab,213.12,0.02,39.57,-111.94
Juab,213.14,0.04,39.57,-111.94
Juab,213.16,0.02,39.57,-111.94
Juab,213.18,0.10,39.57,-111.94
Juab,213.18,0.10,39.57,-111.94
Juab,213.28,0.10,39.57,-111.94
Juab,213.28,0.08,39.57,-111.93
Juab,213.36,0.10,39.57,-111.93
Juab,213.38,0.16,39.58,-111.93
Juab,213.46,0.08,39.58,-111.93
Juab,213.54,0.08,39.58,-111.93
Juab,213.55,0.04,39.58,-111.93
Juab,213.59,0.06,39.58,-111.93
Juab,213.62,0.03,39.58,-111.93
Juab,213.65,0.02,39.58,-111.93
Juab,213.65,0.08,39.58,-111.93
Juab,213.67,0.02,39.58,-111.93
Juab,213.69,0.12,39.58,-111.93
Juab,213.72,0.10,39.58,-111.93
Juab,213.81,0.06,39.58,-111.93
Juab,213.83,0.09,39.58,-111.93
Juab,213.87,0.05,39.58,-111.93
Juab,213.92,0.05,39.58,-111.93
Juab,213.92,0.05,39.58,-111.93
Juab,213.97,0.08,39.58,-111.93
Juab,213.98,0.08,39.58,-111.93
Juab,214.05,0.06,39.58,-111.93
Juab,214.06,0.10,39.58,-111.93
Juab,214.11,0.06,39.59,-111.93
Juab,214.15,0.11,39.59,-111.93
Juab,214.17,0.06,39.59,-111.93
Juab,214.23,0.04,39.59,-111.93
Juab,214.26,0.04,39.59,-111.93
Juab,214.27,0.04,39.59,-111.93
Juab,214.31,0.08,39.59,-111.93
Juab,214.31,0.09,39.59,-111.93
Juab,214.38,0.13,39.59,-111.93
Juab,214.41,0.11,39.59,-111.93
Juab,214.51,0.06,39.59,-111.92
Juab,214.52,0.04,39.59,-111.92
Juab,214.56,0.06,39.59,-111.92
Juab,214.57,0.04,39.59,-111.92
Juab,214.61,0.06,39.59,-111.92
Juab,214.62,0.04,39.59,-111.92
Juab,214.66,0.06,39.59,-111.92
Juab,214.67,0.12,39.59,-111.92
Juab,214.72,0.04,39.59,-111.92
Juab,214.76,0.06,39.59,-111.92
Juab,214.79,0.09,39.59,-111.92
Juab,214.82,0.04,39.59,-111.92
Juab,214.86,0.04,39.59,-111.92
Juab,214.87,0.04,39.59,-111.92
Juab,214.90,0.04,39.59,-111.92
Juab,214.91,0.06,39.59,-111.92
Juab,214.94,0.04,39.59,-111.92
Juab,214.97,0.04,39.59,-111.92
Juab,214.98,0.06,39.59,-111.92
Juab,215.01,0.06,39.59,-111.92
Juab,215.04,0.06,39.60,-111.92
Juab,215.08,0.04,39.59,-111.92
